14.946811
15921,2.3903460537541847,open,0.190974513485761
15921,2.6241931343717977,read,0.037799569849770086
15921,2.662793220168067,close,0.039268885996037
15921,2.7030271720297874,open,0.03673872021986582
15921,2.7397891585024254,fcntl,0.07624092229004908
15921,2.8263840599713057,read,0.03171807200652112
15921,2.862329113411218,close,0.08400657006077901
15921,3.048998311388946,sendto,0.1654432910063892
15921,3.411512344660791,sendto,0.09502934943937735
15921,3.5802090159185624,poll,0.013705861947567179
15921,3.6169710023912005,recvfrom,0.015419094691013078
15921,3.652916055831113,recvfrom,0.011992629204121282
15921,3.6829383447837674,poll,0.1953085327528323
15921,3.898812898681424,recvfrom,0.012849245575844232
15921,3.9323071530231606,close,0.01884556017790487
15921,4.035853414921091,sendto,0.04368743495787038
15921,4.100186891248207,sendto,0.02912495663858026
15921,4.148998639953542,poll,0.20044823098316997
15921,4.3742679237275395,recvfrom,0.013705861947567179
15921,4.407762178069277,recvfrom,0.01456247831929013
15921,4.4479961299309965,close,0.01456247831929013
15921,4.542147661952586,sendto,0.042830818586147436
15921,4.6038261059233445,sendto,0.024841874779965512
15921,4.649165889239598,poll,0.25270182965826987
15921,4.921613055653481,recvfrom,0.012849245575844232
15921,4.955107309995218,recvfrom,0.012849245575844232
15921,4.988397331078773,close,0.013705861947567179
15921,5.081731930067637,sendto,0.03769112035580974
15921,5.139325708874769,sendto,0.024841874779965512
15921,5.183848559158298,poll,0.19359530000938638
15921,5.397068080699597,recvfrom,0.012849245575844232
15921,5.429541168750427,recvfrom,0.011992629204121282
15921,5.463035423092164,close,0.01456247831929013
15921,5.574342548800984,fcntl,0.011992629204121282
15921,5.615597666953611,fcntl,0.011992629204121282
15921,5.685649674509804,ioctl,0.011992629204121282
15921,5.995879993687231,poll,0.08651825354401782
15921,6.143132172835964,ioctl,0.012849245575844232
15921,6.4225232700280115,poll,0.012849245575844232
15921,6.455813291111567,sendto,0.03426465486891795
15921,6.544042058645897,poll,0.36748842346914495
15921,6.946585810521282,poll,0.013705861947567179
15921,6.980080064863018,recvfrom,0.013705861947567179
15921,7.030729912891986,poll,0.012849245575844232
15921,7.0691257654300745,poll,0.012849245575844232
15921,7.101803086739086,recvfrom,0.013705861947567179
56132,8.204254214401859,open,0.0299815730103032
56132,8.264094559048985,fcntl,0.17653005258010993
56132,8.471391316103027,close,0.05404723069989446
15925,8.545119522306484,open,0.29210965962451296
15925,8.860455672938444,read,1.4613731129251886
15925,10.32685046668033,poll,1.0597769772259087
56132,11.393356540903191,close,0.04633186679119492
15925,11.482402241470247,sendto,0.3401044752971235
15925,11.824288715665778,poll,0.07958802109894574
15925,11.912517483200109,close,0.03947311925421832
56132,12.16944292199221,poll,0.06508745976807193
56132,12.316899334399125,ioctl,0.041112801882861434
56132,12.50785743079866,sendto,0.061558361350412684
56132,12.632031251772904,recvfrom,0.7350344635912217
56132,13.422618194192799,recvfrom,0.9251594843613054
56132,14.409473297724944,sendto,0.08748435201305385
15925,14.525273555113753,poll,0.011992629204121282
15925,14.560197442262758,poll,0.011136012832398333
15925,14.590219731215413,recvfrom,0.011992629204121282
56132,14.81385514892396,recvfrom,0.011992629204121282
