12.117567
11773,2.7291817567567564,open,0.23347904165856734
11773,3.0142634165851083,read,0.04661751636307701
11773,3.0621571354362715,close,0.04847158165628849
11773,3.113851943085146,open,0.0457982132629147
11773,3.161593618384401,fcntl,0.09636963070781013
11773,3.2681761482722274,read,0.04008397383137182
11773,3.3140933009485805,close,0.10827435376401597
11773,3.5448954127456145,sendto,0.18236488955077979
11773,3.879087139840397,sendto,0.11219794344332575
11773,4.060779184371,poll,0.015942921948595947
11773,4.100310507867198,recvfrom,0.014029771314764433
11773,4.1398418313633965,recvfrom,0.013392054436820594
11773,4.177548632236693,close,0.015942921948595947
11773,4.2801780297749,sendto,0.02869725950747271
11773,4.333089185839042,sendto,0.017218355704483622
11773,4.373228683542874,poll,0.14731259880502656
11773,4.543517461680342,recvfrom,0.011478903802989084
11773,4.579855870586464,recvfrom,0.012754337558876758
11773,4.618170845667394,close,0.012754337558876758
11773,4.7169991544078895,sendto,0.022320090728034325
11773,4.762916307084242,sendto,0.0184937894603713
11773,4.80442419675525,poll,0.22830264230389397
11773,5.057576710682827,recvfrom,0.012754337558876758
11773,5.095131468004215,recvfrom,0.01211662068093292
11773,5.130861702702702,close,0.012754337558876758
11773,5.227105271060753,sendto,0.022957807605978167
11773,5.273022423737107,sendto,0.017218355704483622
11773,5.313313964992847,poll,0.12371707432110456
11773,5.459275774824963,recvfrom,0.01211662068093292
11773,5.495614183731084,recvfrom,0.011478903802989084
11773,5.526935155424225,poll,0.01211662068093292
11773,5.56190517236317,recvfrom,0.01211662068093292
11773,5.597027232854023,close,0.01211662068093292
11773,5.697832107769329,fcntl,0.011478903802989084
11773,5.734778690883083,fcntl,0.011478903802989084
11773,5.805022811864789,ioctl,0.01211662068093292
11773,6.108501741474064,poll,0.0892803629121373
11773,6.259024857863434,ioctl,0.011478903802989084
11773,6.436915813596325,poll,0.011478903802989084
11773,6.471429699879544,sendto,0.02423324136186584
11773,6.5395452111345325,poll,0.5567268344449705
11773,7.1274976263645256,poll,0.01211662068093292
11773,7.162619686855378,recvfrom,0.012754337558876758
11773,7.205343924941654,poll,0.011478903802989084
11773,7.243658900022584,poll,0.014667488192708272
11773,7.2806054831363385,recvfrom,0.01211662068093292
11778,8.008285922570202,open,0.15749979897572508
11778,8.181007397538206,read,0.02625667100841918
11778,8.210351803056538,read,0.022366954199777758
11778,8.23467877136189,close,0.023004671077721597
53178,8.262046610705411,open,0.01211662068093292
11778,8.282420446661146,open,0.022975128407411578
11778,8.307355589174131,fcntl,0.13138218091813958
53178,8.45210105059098,fcntl,0.00892803629121373
53178,8.472474886546713,read,0.00892803629121373
53178,8.496041637092523,read,0.00892803629121373
11778,8.512766427802454,read,0.03825945120847037
11778,8.55929175468644,close,0.03124456555108859
11773,8.59365359741775,sendto,0.08547291991030447
11778,8.704645390310922,sendto,0.3559166342162581
53178,9.080953181284347,sendto,1.1146478311101142
11778,10.201362115297748,poll,0.05356542501132058
11778,10.260050926334412,close,0.023612845285355413
53178,10.515180006436797,poll,0.10778868043798058
11778,10.628604496160504,ioctl,0.024343520374587667
53178,10.828845854023939,ioctl,0.70221729466999
53178,11.57431538903109,sendto,0.02423324136186584
11778,11.608221101106677,close,0.06757431405649121
11778,11.807702241210569,poll,0.00956575316915757
11778,11.831421035308287,sendto,0.01913150633831514
53178,11.995932158473234,recvfrom,0.00892803629121373
